location	year	taxon_key
12138	2007	24
12145	2019	24
12151	2000	26
12172	2008	18
12174	2020	33
12214	2016	24
12232	2019	15
12232	2019	24
12232	2020	18
12232	2020	26
12240	2020	2
12240	2020	10
12240	2020	15
12245	2018	12
12248	2010	24
12253	2011	24
12275	2019	24
12275	2020	24
12281	2019	15
12281	2019	24
12281	2020	10
12281	2020	15
12281	2020	18
12281	2020	24
12281	2020	26
12281	2020	34
12283	2019	18
12291	2020	24
12291	2020	26
12304	2020	24
12306	2015	3
12306	2015	12
12306	2015	24
12306	2015	26
12309	2020	15
12367	2018	10
12367	2019	10
12367	2020	18
12377	2016	26
12380	2015	24
12381	2008	18
12381	2013	15
12394	2014	18
12394	2019	18
12394	2020	2
12398	2020	26
12407	2020	10
12430	2019	10
12441	2020	26
12512	2020	11
12524	2018	26
12525	2020	26
12538	2020	24
12561	2019	2
12561	2019	26
12561	2020	3
12561	2020	10
12561	2020	24
12561	2020	26
12568	2011	11
12568	2011	24
12568	2020	10
12605	2008	27
12605	2016	26
12624	2014	24
12625	2010	2
12625	2010	24
12628	2015	26
12628	2016	24
12629	2012	24
12629	2020	24
12629	2020	26
12638	2019	2
12648	2018	24
12656	2019	24
12673	2014	10
12682	2016	26
12691	1996	11
12691	1996	15
12691	1996	18
12691	1997	11
12691	1997	15
12691	1997	18
12691	1997	26
12691	1997	27
12691	2000	15
12691	2011	18
12691	2017	10
12691	2017	15
12691	2017	18
12691	2017	26
12691	2018	27
12691	2019	15
12691	2020	15
12691	2020	26
12695	2000	26
12695	2009	26
12695	2011	26
12708	2020	26
12710	2014	15
12710	2016	26
12717	2015	26
12729	2017	2
12729	2017	24
12729	2017	26
12744	2019	2
12744	2019	10
12744	2019	15
12745	2016	26
12746	2019	2
12746	2019	10
12746	2019	26
12759	2019	24
12759	2020	18
12759	2020	27
12795	1996	26
12795	2011	3
12795	2011	5
12795	2011	10
12795	2011	12
12795	2011	13
12795	2011	15
12795	2011	24
12795	2020	24
12795	2020	26
12809	2019	18
12809	2019	24
12809	2019	26
12809	2020	2
12811	2011	27
12828	2015	26
12828	2018	2
12838	2019	18
12839	2002	18
12839	2015	18
12839	2015	24
12841	2010	18
12841	2011	15
12861	2009	12
12867	2015	27
12871	2015	3
12877	2008	28
12896	2009	5
12905	2018	24
12908	2018	15
12915	2020	10
12915	2020	12
12915	2020	16
12915	2020	24
12915	2020	26
12919	2020	26
12924	2009	15
12934	2017	2
12934	2017	26
12934	2020	2
12937	2019	26
12943	2007	24
12943	2011	3
12943	2011	7
12943	2011	13
12943	2011	24
12943	2011	26
12943	2011	31
12943	2016	15
12943	2017	15
12943	2018	15
12943	2018	24
12943	2019	2
12943	2019	10
12943	2019	13
12943	2019	15
12943	2019	24
12943	2019	26
12943	2019	33
12943	2020	10
12943	2020	15
12943	2020	16
12943	2020	24
12951	2011	24
12951	2020	2
12957	2011	15
12957	2011	26
12957	2019	3
12957	2019	26
12957	2019	27
12963	2009	2
12968	2019	12
12972	2017	26
12972	2019	2
13006	2010	27
13006	2015	27
13019	2006	26
13019	2008	28
13019	2020	26
13024	2011	27
13026	2016	24
13028	2011	27
13032	2009	26
13041	1995	12
13045	1995	18
13045	1995	27
13047	1999	15
13052	2014	2
13052	2014	10
13052	2014	26
13052	2014	27
13052	2020	2
13052	2020	26
13053	2011	10
13053	2011	13
13053	2011	24
13053	2011	26
13053	2018	5
13055	2016	26
13055	2018	34
13055	2019	18
13055	2020	2
13055	2020	10
13055	2020	33
13059	1999	27
13065	2020	24
13073	2017	2
13073	2017	24
13073	2017	26
13073	2019	3
13073	2019	13
13073	2019	24
13073	2019	26
13073	2020	24
13074	2020	24
13083	2019	24
13083	2020	24
13085	2017	1
13085	2019	24
13085	2019	26
13086	2019	26
13092	2020	2
13118	2019	10
13118	2019	11
13118	2019	15
13118	2019	33
13118	2020	18
13120	2007	15
13120	2007	24
13137	2020	3
13138	2020	26
13146	2008	24
13153	2009	27
13153	2016	26
13159	2020	15
13160	2020	26
13161	2016	2
13161	2020	26
13162	2000	2
13162	2012	26
13162	2018	15
13163	2011	26
13163	2014	15
13163	2017	15
13163	2017	26
13163	2019	10
13164	2011	26
13165	2014	2
13165	2016	26
13166	2008	13
13166	2011	26
13166	2013	5
13166	2017	26
13166	2019	13
13166	2020	24
13166	2020	26
13167	2009	10
13167	2020	2
13167	2020	15
13168	2011	10
13168	2011	24
13168	2011	26
13169	2009	10
13169	2019	26
13169	2020	24
13170	2017	24
13171	2019	24
13171	2019	34
13171	2020	26
13172	2019	10
13172	2019	24
13172	2020	3
13172	2020	10
13172	2020	15
13172	2020	24
13172	2020	34
13173	2020	24
13174	2019	24
13175	2011	18
13176	2014	27
13176	2018	27
13177	2004	24
13177	2004	26
13177	2008	24
13177	2010	27
13177	2011	10
13177	2011	26
13177	2012	18
13178	2011	15
13179	2008	28
13180	2008	24
13181	2016	24
13182	1996	21
13182	2003	26
13182	2003	32
13183	1998	10
13183	2011	12
13184	1996	5
13184	1998	26
13184	1999	15
13184	1999	21
13184	2005	26
13184	2015	16
13185	1999	27
13186	1999	15
13186	2011	15
13186	2014	15
13186	2015	26
13186	2017	10
13186	2018	2
13186	2018	26
13187	2020	20
13187	2020	27
13188	2016	26
13189	2008	7
13189	2010	5
13189	2014	5
13189	2016	26
13189	2017	13
13189	2017	16
13189	2018	28
13189	2019	29
13189	2020	16
13189	2020	24
13189	2020	26
13190	2011	4
13190	2011	10
13190	2011	12
13190	2011	26
13190	2020	34
13191	2011	24
13191	2011	31
13191	2019	2
13191	2019	5
13191	2019	24
13191	2020	15
13192	2007	24
13192	2010	24
13192	2010	26
13192	2011	5
13192	2011	10
13192	2011	24
13192	2016	10
13192	2020	5
13192	2020	15
13192	2020	16
13192	2020	24
13193	2020	5
13193	2020	10
13193	2020	12
13193	2020	24
13193	2020	26
13193	2020	33
13194	2017	24
13195	2016	24
13196	2011	28
13196	2016	26
13197	2004	10
13198	2018	10
13198	2018	12
13199	2016	24
13200	2016	15
13201	2016	24
13202	2019	24
13203	2019	15
13204	2009	15
13204	2009	26
13205	2014	15
13205	2014	26
13205	2016	26
13206	1998	26
13207	2010	7
13207	2010	8
13207	2010	12
13207	2010	14
13207	2010	21
13208	2010	16
13208	2011	24
13208	2011	26
13208	2013	15
13208	2019	24
13208	2019	26
13209	2006	15
13209	2018	13
13209	2020	15
13209	2020	26
13210	1999	11
13210	1999	18
13210	1999	26
13210	1999	27
13210	2012	24
13210	2015	26
13210	2020	15
13210	2020	26
13210	2020	31
13211	2007	18
13211	2007	28
13211	2011	15
13211	2011	18
13211	2018	27
13211	2019	26
13212	2009	24
13213	2014	15
13213	2014	33
13213	2020	24
13214	2013	24
13214	2020	15
13215	2020	24
13215	2020	26
13216	2019	26
13217	2020	15
13217	2020	24
13217	2020	26
13218	2019	1
13218	2019	2
13218	2019	3
13218	2019	10
13218	2019	11
13218	2019	12
13218	2019	13
13218	2019	24
13218	2019	26
13218	2020	2
13218	2020	10
13218	2020	26
13219	2019	2
13220	2015	24
13220	2015	26
13221	2018	34
13222	2009	16
13222	2018	8
13223	2019	26
13224	2018	2
13225	2019	18
13226	1994	15
13226	1999	15
13226	1999	26
13226	2008	15
13226	2014	2
13226	2014	15
13226	2014	24
13226	2014	26
13226	2014	27
13226	2017	10
13226	2017	24
13226	2018	24
13226	2020	10
13226	2020	15
13226	2020	26
13227	2014	15
13227	2016	15
13227	2020	26
13228	1999	26
13228	2012	5
13228	2012	14
13228	2012	16
13228	2012	24
13229	2020	2
13230	2000	27
13231	1999	26
13232	2007	24
13232	2009	15
13232	2009	27
13232	2010	15
13232	2011	16
13232	2011	26
13232	2014	10
13232	2014	15
13232	2014	26
13232	2015	6
13232	2015	16
13232	2016	6
13232	2016	12
13232	2016	13
13232	2016	15
13232	2016	24
13232	2016	26
13232	2019	10
13232	2020	15
13232	2020	26
13233	1998	15
13233	1999	5
13233	1999	10
13233	2014	32
13233	2015	2
13233	2018	4
13233	2018	24
13233	2019	10
13233	2019	24
13233	2020	16
13234	2011	27
13234	2013	12
13234	2014	2
13234	2014	15
13234	2014	26
13234	2014	27
13234	2017	15
13234	2017	26
13234	2019	10
13234	2019	26
13234	2020	24
13235	2019	15
13236	2016	26
13237	2008	28
13237	2011	2
13237	2011	3
13237	2011	10
13237	2011	12
13237	2011	13
13237	2011	14
13237	2011	15
13237	2011	16
13237	2011	18
13237	2011	24
13237	2011	26
13237	2011	28
13237	2011	31
13237	2011	33
13237	2011	34
13238	2020	15
13238	2020	26
13239	2016	24
13239	2016	26
13240	2020	18
13241	2013	27
13242	2015	18
13242	2020	3
13242	2020	12
13242	2020	24
13243	2020	26
13244	2001	15
13244	2017	24
13244	2017	26
13245	2019	16
13245	2019	24
13245	2020	24
13246	1994	3
13246	2009	2
13246	2009	15
13246	2009	24
13246	2011	15
13246	2016	26
13246	2017	24
13247	1999	10
13247	1999	15
13247	1999	26
13248	2017	26
13248	2019	2
13248	2020	26
13249	2019	3
13249	2019	10
13250	2016	24
13251	2019	2
13251	2019	24
13252	2016	24
13253	2020	26
13254	2020	3
13254	2020	10
13255	2010	3
13255	2010	10
13255	2010	24
13256	2020	2
13257	2008	24
13257	2019	2
13257	2019	10
13257	2019	27
13258	2020	3
13258	2020	24
13258	2020	26
13259	2016	5
13259	2016	24
13259	2016	34
13260	2018	3
13261	2015	24
13261	2019	26
13262	2019	12
13263	1992	31
13263	1993	3
13264	2011	26
13265	2000	15
13265	2015	26
13266	2008	2
13266	2020	20
13267	2015	26
13267	2018	15
13267	2018	27
13267	2020	26
13268	2018	2
13269	2010	26
13270	2019	18
13271	2016	12
13271	2016	28
13272	2010	27
13272	2015	24
13273	2008	12
13273	2016	26
13274	2007	24
13275	2020	10
13275	2020	26
13276	2020	20
13277	2012	26
13277	2015	3
13277	2016	2
13277	2016	4
13277	2016	14
13277	2016	24
13277	2016	27
13277	2017	24
13277	2017	26
13277	2018	2
13277	2018	10
13277	2018	15
13277	2018	18
13277	2018	24
13277	2018	26
13277	2019	26
13277	2019	27
13277	2020	10
13277	2020	15
13277	2020	21
13277	2020	26
13278	2015	26
13278	2016	3
13278	2017	26
13278	2018	24
13278	2019	3
13278	2019	8
13278	2019	20
13278	2019	21
13278	2019	24
13278	2019	26
13278	2020	20
13278	2020	26
13278	2020	27
13279	1994	2
13280	2016	26
13281	2008	12
13282	2008	26
13283	2001	16
13283	2008	5
13283	2008	7
13283	2008	10
13283	2008	15
13283	2008	16
13283	2008	33
13283	2019	27
13284	2007	26
13284	2007	27
13285	2020	24
13285	2020	26
13286	2008	24
13286	2011	24
13286	2011	26
13286	2015	24
13286	2016	24
13286	2017	24
13286	2019	24
13286	2020	26
13287	2007	10
13288	1996	27
13288	1999	26
13289	2020	21
13290	2009	26
13290	2016	26
13290	2018	2
13291	1998	10
13291	1998	26
13291	2003	4
13291	2003	14
13291	2003	16
13291	2004	24
13291	2005	16
13291	2008	15
13291	2013	24
13291	2013	26
13291	2015	10
13291	2015	24
13291	2015	26
13291	2016	3
13291	2016	4
13291	2016	12
13291	2016	14
13291	2016	18
13291	2016	24
13291	2016	26
13291	2016	27
13291	2017	26
13291	2018	3
13291	2018	4
13291	2018	12
13291	2018	14
13291	2018	26
13291	2020	2
13291	2020	10
13291	2020	21
13291	2020	26
13292	2000	26
13292	2018	10
13292	2019	26
13292	2020	2
13292	2020	24
13293	2012	26
13294	1999	2
13294	1999	10
13294	2011	5
13294	2011	12
13294	2011	26
13295	1992	10
13295	2017	10
13295	2020	2
13296	2019	2
13296	2019	18
13297	2015	26
13298	2016	26
13298	2016	27
13299	2020	24
13300	2010	2
13301	2011	27
13302	2009	3
13302	2018	2
13303	2020	24
13304	2008	27
13305	2019	10
13305	2020	5
13306	2006	4
13306	2006	26
13306	2020	10
13307	2020	10
13307	2020	24
13308	2018	2
13308	2019	3
13308	2019	5
13308	2019	24
13309	1997	3
13309	1997	26
13310	2015	2
13310	2015	26
13310	2016	26
13311	2018	24
13312	1998	18
13312	1998	26
13312	2014	5
13312	2014	26
13312	2016	24
13313	2016	3
13313	2016	11
13313	2016	18
13313	2016	24
13313	2016	26
13313	2016	27
13313	2019	24
13314	2020	26
13315	2009	2
13315	2009	26
13315	2012	26
13315	2016	24
13315	2017	2
13315	2017	18
13315	2019	26
13316	1992	11
13316	1992	26
13317	1998	3
13317	1998	26
13317	1998	27
13317	1999	27
13318	2008	27
13318	2019	26
13319	2020	26
13320	2011	24
13320	2013	2
13320	2019	2
13320	2019	15
13321	2009	26
13322	2011	26
13323	2018	5
13323	2018	24
13323	2019	3
13323	2019	24
13323	2019	26
13323	2019	34
13323	2020	3
13323	2020	33
13324	2006	16
13324	2006	26
13324	2006	34
13324	2008	28
13324	2008	34
13324	2009	26
13324	2020	26
13325	2015	10
13325	2015	24
13325	2018	3
13325	2018	24
13325	2018	27
13325	2019	3
13325	2019	24
13325	2020	8
13325	2020	12
13326	2020	10
13327	2018	10
13327	2020	34
13328	2018	10
13329	2001	18
13329	2020	26
13330	2009	24
13331	2019	27
13332	2012	26
13332	2017	16
13332	2019	10
13332	2019	16
13332	2020	5
13332	2020	26
13333	1998	26
13333	2007	15
13333	2014	26
13333	2019	5
13334	1993	10
13334	1997	18
13334	1997	26
13334	1999	26
13334	1999	27
13335	2009	12
13335	2009	26
13335	2012	26
13335	2013	26
13335	2020	27
13336	2020	2
13336	2020	26
13337	2017	1
13337	2019	2
13337	2020	24
13338	1999	10
13338	1999	15
13338	2005	2
13338	2016	15
13339	2013	2
13339	2013	15
13339	2013	26
13339	2013	27
13340	2020	10
13340	2020	24
13341	2009	26
13341	2019	24
13342	2018	3
13342	2018	10
13342	2018	24
13342	2018	27
13342	2018	34
13342	2019	10
13342	2020	3
13342	2020	24
13342	2020	26
13343	2020	24
13344	2009	24
13344	2011	26
13344	2014	26
13344	2019	3
13344	2019	24
13345	2005	24
13346	2011	26
13346	2014	2
13346	2014	24
13347	2010	26
13347	2011	24
13347	2011	26
13347	2012	26
13347	2013	24
13347	2013	26
13347	2015	26
13347	2015	27
13347	2018	26
13347	2019	26
13347	2020	26
13348	2020	26
13349	2007	16
13349	2009	24
13349	2009	26
13349	2014	24
13349	2017	10
13349	2017	26
13349	2019	2
13349	2019	5
13349	2019	10
13349	2019	12
13349	2019	15
13349	2019	24
13349	2019	26
13349	2020	5
13349	2020	13
13349	2020	16
13349	2020	24
13349	2020	26
13349	2020	34
13350	2018	5
13351	2008	24
13351	2010	24
13351	2010	26
13351	2011	3
13351	2012	24
13351	2018	24
13352	2020	2
13353	2015	4
13353	2015	24
13353	2016	3
13353	2016	12
13353	2016	34
13353	2019	3
13353	2020	3
13353	2020	24
13353	2020	26
13354	1999	15
13354	1999	27
13354	2018	3
13354	2018	12
13354	2019	24
13354	2020	15
13354	2020	21
13354	2020	26
13355	2015	2
13355	2018	15
13355	2018	18
13355	2019	24
13355	2019	26
13355	2020	15
13356	2008	24
13356	2008	26
13357	2013	27
13358	1999	26
13359	2008	24
13360	2014	24
13360	2015	24
13361	2005	18
13361	2005	24
13361	2005	27
13361	2011	15
13361	2016	27
13361	2017	24
13361	2017	26
13361	2018	12
13361	2020	24
13362	2016	26
13362	2016	27
13362	2016	34
13363	2016	10
13363	2016	15
13364	2002	3
13364	2002	26
13364	2018	26
13364	2018	27
13364	2019	15
13364	2020	15
13365	2016	15
13366	2016	27
13367	2015	16
13367	2018	26
13368	2020	24
13369	2020	26
13370	2009	26
13370	2019	26
13371	2009	24
13371	2009	26
13371	2011	24
13371	2015	10
13371	2015	24
13371	2017	15
13371	2019	10
13371	2019	24
13371	2020	3
13371	2020	5
13371	2020	10
13371	2020	12
13371	2020	13
13371	2020	15
13371	2020	24
13371	2020	26
13372	2018	15
13372	2018	24
13372	2019	26
13372	2020	34
13373	2019	10
13373	2019	12
13373	2019	14
13374	2019	3
13374	2019	10
13374	2019	24
13374	2019	26
13375	2015	24
13375	2017	26
13375	2018	3
13376	2020	26
13377	2014	26
13377	2017	34
13377	2019	24
13377	2020	10
13377	2020	34
13378	1994	2
13378	1994	26
13378	2008	24
13378	2008	26
13378	2009	26
13378	2014	15
13378	2016	15
13378	2016	24
13378	2017	2
13378	2017	10
13378	2017	24
13378	2018	2
13378	2018	18
13378	2018	26
13378	2019	2
13378	2020	26
13379	2008	15
13379	2014	27
13379	2018	26
13379	2020	26
13380	2020	26
13381	2008	24
13381	2017	24
13381	2020	24
13382	2019	18
13382	2019	24
13383	2018	2
13384	2014	24
13384	2016	26
13385	2010	2
13385	2010	26
13385	2010	27
13385	2015	26
13385	2015	27
13386	2015	26
13387	2010	24
13388	2018	2
13388	2018	10
13388	2018	11
13388	2018	15
13388	2018	16
13388	2018	24
13388	2018	26
13388	2019	10
13388	2020	15
13389	2020	3
13390	2003	27
13391	2014	12
13391	2020	24
13392	2019	15
13393	2009	24
13393	2009	26
13393	2010	24
13394	2011	26
13395	2014	3
13395	2014	24
13395	2014	26
13396	2020	5
13397	2019	15
13397	2020	3
13398	2019	24
13398	2020	3
13398	2020	10
13398	2020	26
13399	1999	26
13399	1999	27
13399	2008	24
13399	2016	15
13399	2020	11
13399	2020	24
13400	2016	26
13401	2009	15
13401	2013	15
13401	2015	21
13401	2015	24
13401	2015	32
13401	2017	15
13401	2018	5
13401	2018	8
13401	2018	15
13401	2018	21
13401	2018	24
13401	2018	26
13401	2020	15
13401	2020	24
13401	2020	26
13402	2017	26
13402	2018	15
13402	2020	15
13402	2020	26
13402	2020	27
13403	2018	26
13404	2020	33
13405	2015	24
13406	2008	24
13407	2016	1
13407	2016	26
13408	2013	27
13409	2016	8
13409	2016	12
13409	2016	15
13409	2016	24
13409	2016	27
13409	2016	33
13409	2016	34
13409	2020	1
13410	2016	3
13410	2016	24
13410	2016	26
13410	2016	27
13411	2020	26
13412	2005	24
13412	2009	5
13412	2009	12
13412	2009	15
13412	2009	24
13412	2009	26
13412	2011	26
13412	2017	26
13413	2019	34
13414	2020	26
13415	2016	24
13416	2016	24
13417	2019	18
13417	2020	3
13417	2020	24
13417	2020	26
13418	2020	18
13419	2009	24
13419	2009	26
13419	2011	26
13419	2012	21
13420	1995	10
13420	2008	15
13420	2014	26
13420	2015	24
13420	2017	24
13420	2020	5
13420	2020	10
13420	2020	12
13420	2020	24
13420	2020	34
13421	2009	26
13421	2012	26
13421	2013	24
13421	2014	24
13421	2015	24
13421	2016	24
13421	2018	2
13421	2018	4
13421	2018	8
13421	2018	15
13421	2018	18
13421	2018	24
13421	2018	26
13421	2018	31
13421	2018	34
13421	2019	18
13421	2019	24
13421	2020	12
13421	2020	15
13421	2020	24
13421	2020	26
13421	2020	33
13422	2017	24
13422	2020	24
13422	2020	26
13423	2018	26
13424	2008	15
13425	2016	26
13425	2020	27
13426	2010	24
13427	2005	21
13427	2005	24
13427	2005	27
13428	2009	24
13429	2017	2
13429	2018	12
13430	2016	26
13431	2014	33
13432	2020	11
13433	1998	3
13433	1998	26
13434	2020	2
13434	2020	3
13434	2020	10
13434	2020	15
13434	2020	18
13434	2020	24
13434	2020	26
13434	2020	34
13435	2000	26
13436	2020	15
13437	2020	26
13438	2020	26
13439	2007	24
13440	2007	26
13441	2019	24
13442	2020	2
13442	2020	18
13442	2020	26
13443	2020	2
13443	2020	15
13444	1998	10
13444	1998	26
13444	2017	2
13445	2009	24
13446	2019	24
13447	2009	24
13448	2006	2
13448	2007	26
13448	2014	10
13448	2014	24
13448	2016	24
13448	2019	5
13448	2019	10
13448	2019	18
13448	2019	24
13448	2019	34
13448	2020	5
13448	2020	10
13448	2020	15
13448	2020	21
13448	2020	24
13448	2020	26
13449	1994	6
13449	1994	10
13449	1995	15
13449	2008	12
13449	2015	24
13449	2017	5
13449	2017	10
13449	2017	15
13449	2017	24
13449	2018	3
13449	2018	10
13449	2018	18
13449	2018	24
13449	2020	10
13449	2020	15
13449	2020	24
13449	2020	26
13449	2020	33
13450	2015	24
13450	2016	24
13450	2016	26
13450	2019	24
13450	2019	26
13451	2013	26
13451	2017	2
13451	2017	15
13451	2017	24
13451	2017	26
13451	2018	26
13451	2019	5
13451	2019	26
13451	2020	2
13451	2020	10
13451	2020	26
13452	2012	18
13452	2018	26
13453	2009	24
13454	2017	24
13454	2018	15
13454	2018	26
13455	2019	2
13456	2015	12
13456	2016	24
13457	2015	24
13457	2015	26
13457	2017	15
13457	2018	26
13457	2019	1
13457	2019	24
13457	2019	26
13457	2020	24
13457	2020	26
13458	2018	24
13458	2018	26
13458	2020	26
13459	2016	5
13459	2016	15
13459	2016	16
13459	2016	24
13459	2017	24
13460	2017	24
13461	2020	26
13462	2013	26
13462	2016	26
13462	2017	15
13462	2017	24
13462	2018	3
13462	2018	5
13462	2018	10
13462	2018	24
13462	2019	15
13462	2020	12
13462	2020	24
13462	2020	26
13463	2020	26
13464	1998	10
13464	1998	26
13464	1998	27
13464	2010	24
13464	2012	24
13464	2016	2
13464	2016	24
13464	2016	26
13464	2018	3
13464	2020	24
13464	2020	26
13465	2018	10
13466	2018	14
13466	2020	34
13467	2007	24
13467	2019	10
13467	2019	24
13467	2019	26
13468	2006	10
13468	2006	24
13468	2007	24
13468	2007	26
13468	2008	24
13468	2009	16
13468	2009	24
13468	2009	26
13468	2010	24
13468	2011	24
13468	2011	26
13468	2012	24
13468	2013	3
13468	2013	10
13468	2013	15
13468	2013	24
13468	2013	26
13468	2014	21
13468	2015	3
13468	2015	15
13468	2015	24
13468	2015	26
13468	2015	34
13468	2016	10
13468	2016	15
13468	2016	24
13468	2016	26
13468	2017	8
13468	2017	10
13468	2017	26
13468	2018	10
13468	2018	15
13468	2018	26
13468	2019	5
13468	2019	18
13468	2019	24
13468	2019	34
13468	2020	5
13468	2020	24
13468	2020	26
13469	2015	24
13469	2019	24
13469	2019	26
13470	2015	24
13471	2010	24
13471	2011	8
13471	2013	26
13471	2014	10
13471	2015	26
13471	2016	5
13471	2016	12
13471	2016	13
13471	2016	24
13471	2016	26
13471	2016	27
13471	2016	28
13471	2017	10
13471	2017	12
13471	2017	13
13471	2017	24
13471	2017	26
13471	2018	5
13471	2018	12
13471	2018	13
13471	2018	24
13471	2018	26
13471	2018	28
13471	2019	4
13471	2019	10
13471	2019	16
13471	2019	24
13471	2019	26
13471	2020	3
13471	2020	12
13471	2020	14
13471	2020	15
13471	2020	24
13471	2020	26
13472	1991	12
13472	1995	10
13472	2000	15
13472	2000	26
13472	2002	26
13472	2004	2
13472	2006	26
13472	2013	15
13472	2014	15
13472	2015	2
13472	2015	8
13472	2015	24
13472	2015	26
13472	2016	2
13472	2016	10
13472	2016	24
13472	2016	26
13472	2017	15
13472	2017	24
13472	2017	26
13472	2018	3
13472	2018	10
13472	2018	15
13472	2018	24
13472	2018	26
13472	2019	10
13472	2019	26
13472	2020	2
13472	2020	10
13472	2020	15
13472	2020	24
13472	2020	26
13473	2019	26
13473	2020	4
13473	2020	12
13473	2020	26
13474	2015	2
13474	2015	10
13474	2015	26
13475	2011	18
13476	2005	24
13477	2020	24
13478	2015	10
13478	2020	24
13479	2020	15
13479	2020	24
13480	2013	26
13480	2017	26
13481	1995	27
13481	2012	5
13481	2014	26
13481	2015	12
13481	2017	16
13481	2018	24
13481	2018	26
13481	2020	16
13482	2020	26
13483	1997	26
13483	2017	2
13483	2018	2
13483	2018	24
13483	2019	24
13483	2020	24
13484	2018	2
13484	2018	24
13484	2019	27
13484	2020	15
13484	2020	24
13484	2020	26
13484	2020	34
13485	2019	24
13485	2020	3
13485	2020	15
13485	2020	24
13486	2020	3
13486	2020	24
13487	2020	24
13488	2015	15
13489	2016	26
13490	2020	24
13491	2018	10
13492	2020	24
13493	2020	15
13494	2011	26
13494	2018	24
13494	2020	26
13495	2007	24
13495	2010	26
13495	2012	26
13495	2013	24
13495	2013	26
13495	2014	24
13495	2014	26
13495	2015	2
13495	2015	24
13495	2015	26
13495	2016	24
13495	2016	27
13495	2019	26
13495	2020	3
13495	2020	24
13495	2020	26
13496	2010	18
13496	2011	24
13496	2011	26
13497	2009	5
13497	2011	24
13497	2020	27
13498	2006	24
13498	2009	26
13498	2020	34
13499	2017	24
13499	2019	12
13499	2020	5
13499	2020	24
13500	2017	5
13500	2017	24
13500	2017	26
13500	2019	3
13500	2019	15
13500	2019	24
13500	2020	2
13500	2020	3
13500	2020	15
13500	2020	21
13500	2020	24
13500	2020	26
13501	2013	24
13501	2014	3
13501	2014	10
13501	2014	24
13501	2015	24
13501	2016	24
13501	2017	24
13501	2018	24
13501	2020	3
13501	2020	12
13501	2020	24
13501	2020	26
13502	2000	26
13502	2014	2
13502	2014	26
13502	2015	24
13502	2015	26
13502	2016	10
13502	2016	12
13502	2016	15
13502	2016	24
13502	2016	26
13502	2017	15
13502	2017	24
13502	2017	26
13502	2018	24
13502	2018	26
13502	2019	3
13502	2019	4
13502	2019	24
13502	2019	26
13502	2020	3
13502	2020	5
13502	2020	15
13502	2020	24
13502	2020	26
13503	2015	26
13503	2016	10
13503	2016	18
13503	2016	24
13503	2017	2
13503	2017	24
13503	2017	26
13503	2019	26
13503	2020	24
13504	2015	27
13504	2018	10
13504	2018	18
13504	2018	21
13504	2018	26
13505	2010	26
13506	2005	18
13506	2005	26
13506	2005	27
13507	2019	15
13507	2019	18
13507	2019	26
13508	2005	2
13508	2005	10
13508	2005	15
